arg:  ['/var/spool/slurm/d/job09028/slurm_script', 'Weight', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
Cuda available :-  True

device cuda 

[39517  8180 42561 ... 32732 13295 37835]
[190 140 135 210 125 280 160 140 143 160 190 135 183 150 195 140 120 130
 180 190 140 150 185 130 160 134 140 140 202 144 135 220 141 162 114 110
 173 310 105 270 155 203 170 135 233 137 111 135 212 185]
*************** Using pretrained ***************

Epoch [4/250], Progress: 8/13, Train Loss: 0.2798
Epoch [4/250], Progress: 9/13, Train Loss: 0.3327
Epoch [4/250], Progress: 10/13, Train Loss: 0.2144
Epoch [4/250], Progress: 11/13, Train Loss: 0.1760
Epoch [4/250], Progress: 12/13, Train Loss: 0.3032
Epoch [4/250], Progress: 13/13, Train Loss: 0.0992
Epoch [4/250], Train Loss: 0.4440, Validation Loss: 0.2694

Epoch [5/250], Progress: 1/13, Train Loss: 0.2827
Epoch [5/250], Progress: 2/13, Train Loss: 0.0680
Epoch [5/250], Progress: 3/13, Train Loss: 0.1952
Epoch [5/250], Progress: 4/13, Train Loss: 0.3157
Epoch [5/250], Progress: 5/13, Train Loss: 0.1756
Epoch [5/250], Progress: 6/13, Train Loss: 0.1492
Epoch [5/250], Progress: 7/13, Train Loss: 0.1153
Epoch [5/250], Progress: 8/13, Train Loss: 0.0102
Epoch [5/250], Progress: 9/13, Train Loss: 0.0597
Epoch [5/250], Progress: 10/13, Train Loss: 0.4513
Epoch [5/250], Progress: 11/13, Train Loss: 0.0982
Epoch [5/250], Progress: 12/13, Train Loss: 0.7031
Epoch [5/250], Progress: 13/13, Train Loss: 0.7465
Epoch [5/250], Train Loss: 0.2593, Validation Loss: 0.2019

Epoch [6/250], Progress: 1/13, Train Loss: 0.3202
Epoch [6/250], Progress: 2/13, Train Loss: 0.9430
Epoch [6/250], Progress: 3/13, Train Loss: 0.2198
Epoch [6/250], Progress: 4/13, Train Loss: 0.0327
Epoch [6/250], Progress: 5/13, Train Loss: 0.4697
Epoch [6/250], Progress: 6/13, Train Loss: 0.2762
Epoch [6/250], Progress: 7/13, Train Loss: 0.5007
Epoch [6/250], Progress: 8/13, Train Loss: 0.6038
Epoch [6/250], Progress: 9/13, Train Loss: 0.0950
Epoch [6/250], Progress: 10/13, Train Loss: 0.2558
Epoch [6/250], Progress: 11/13, Train Loss: 0.2069
Epoch [6/250], Progress: 12/13, Train Loss: 0.0341
Epoch [6/250], Progress: 13/13, Train Loss: 0.5471
Epoch [6/250], Train Loss: 0.3465, Validation Loss: 0.1291

Epoch [7/250], Progress: 1/13, Train Loss: 0.1345
Epoch [7/250], Progress: 2/13, Train Loss: 0.0790
Epoch [7/250], Progress: 3/13, Train Loss: 0.0883
Epoch [7/250], Progress: 4/13, Train Loss: 0.4363
Epoch [7/250], Progress: 5/13, Train Loss: 0.1345
Epoch [7/250], Progress: 6/13, Train Loss: 0.2158
Epoch [7/250], Progress: 7/13, Train Loss: 0.2992
Epoch [7/250], Progress: 8/13, Train Loss: 0.0307
Epoch [7/250], Progress: 9/13, Train Loss: 0.4565
Epoch [7/250], Progress: 10/13, Train Loss: 0.3133
Epoch [7/250], Progress: 11/13, Train Loss: 0.9656
Epoch [7/250], Progress: 12/13, Train Loss: 0.2874
Epoch [7/250], Progress: 13/13, Train Loss: 0.0341
Epoch [7/250], Train Loss: 0.2673, Validation Loss: 0.1023

Epoch [8/250], Progress: 1/13, Train Loss: 0.0720
Epoch [8/250], Progress: 2/13, Train Loss: 0.4026
Epoch [8/250], Progress: 3/13, Train Loss: 0.2034
Epoch [8/250], Progress: 4/13, Train Loss: 0.8146
Epoch [8/250], Progress: 5/13, Train Loss: 0.9263
Epoch [8/250], Progress: 6/13, Train Loss: 0.5682
Epoch [8/250], Progress: 7/13, Train Loss: 0.0321
Epoch [8/250], Progress: 8/13, Train Loss: 0.0099
Epoch [8/250], Progress: 9/13, Train Loss: 0.3995
Epoch [8/250], Progress: 10/13, Train Loss: 0.2408
Epoch [8/250], Progress: 11/13, Train Loss: 0.7277
Epoch [8/250], Progress: 12/13, Train Loss: 0.1146
Epoch [8/250], Progress: 13/13, Train Loss: 0.6623
Epoch [8/250], Train Loss: 0.3980, Validation Loss: 0.1023

Epoch [9/250], Progress: 1/13, Train Loss: 0.6870
Epoch [9/250], Progress: 2/13, Train Loss: 0.5773
Epoch [9/250], Progress: 3/13, Train Loss: 0.3268
Epoch [9/250], Progress: 4/13, Train Loss: 1.3382
Epoch [9/250], Progress: 5/13, Train Loss: 0.0321
Epoch [9/250], Progress: 6/13, Train Loss: 0.1316
Epoch [9/250], Progress: 7/13, Train Loss: 0.1601
Epoch [9/250], Progress: 8/13, Train Loss: 0.0154
Epoch [9/250], Progress: 9/13, Train Loss: 0.3296
Epoch [9/250], Progress: 10/13, Train Loss: 0.0351
Epoch [9/250], Progress: 11/13, Train Loss: 0.2147
Epoch [9/250], Progress: 12/13, Train Loss: 0.0491
Epoch [9/250], Progress: 13/13, Train Loss: 0.0309
Epoch [9/250], Train Loss: 0.3022, Validation Loss: 0.0724

Epoch [10/250], Progress: 1/13, Train Loss: 0.3836
Epoch [10/250], Progress: 2/13, Train Loss: 0.0479
Epoch [10/250], Progress: 3/13, Train Loss: 0.0768
Epoch [10/250], Progress: 4/13, Train Loss: 0.3753
Epoch [10/250], Progress: 5/13, Train Loss: 0.2253
Epoch [10/250], Progress: 6/13, Train Loss: 1.0418
Epoch [10/250], Progress: 7/13, Train Loss: 0.1682
Epoch [10/250], Progress: 8/13, Train Loss: 0.0561
Epoch [10/250], Progress: 9/13, Train Loss: 0.4035
Epoch [10/250], Progress: 10/13, Train Loss: 0.0649
Epoch [10/250], Progress: 11/13, Train Loss: 0.2899
Epoch [10/250], Progress: 12/13, Train Loss: 0.0278
Epoch [10/250], Progress: 13/13, Train Loss: 0.0349
Epoch [10/250], Train Loss: 0.2458, Validation Loss: 0.0687

Epoch [11/250], Progress: 1/13, Train Loss: 0.0613
Epoch [11/250], Progress: 2/13, Train Loss: 0.1669
Epoch [11/250], Progress: 3/13, Train Loss: 0.0535
Epoch [11/250], Progress: 4/13, Train Loss: 0.1343
Epoch [11/250], Progress: 5/13, Train Loss: 0.7443
Epoch [11/250], Progress: 6/13, Train Loss: 0.5642
Epoch [11/250], Progress: 7/13, Train Loss: 0.2269
Epoch [11/250], Progress: 8/13, Train Loss: 0.1972
Epoch [11/250], Progress: 9/13, Train Loss: 0.2041
Epoch [11/250], Progress: 10/13, Train Loss: 0.5298
Epoch [11/250], Progress: 11/13, Train Loss: 0.0116
Epoch [11/250], Progress: 12/13, Train Loss: 0.1277
Epoch [11/250], Progress: 13/13, Train Loss: 0.0115
Epoch [11/250], Train Loss: 0.2333, Validation Loss: 0.0492

Epoch [12/250], Progress: 1/13, Train Loss: 0.1071
Epoch [12/250], Progress: 2/13, Train Loss: 0.1642
Epoch [12/250], Progress: 3/13, Train Loss: 0.1461
Epoch [12/250], Progress: 4/13, Train Loss: 0.2090
Epoch [12/250], Progress: 5/13, Train Loss: 0.0091
Epoch [12/250], Progress: 6/13, Train Loss: 0.1472
Epoch [12/250], Progress: 7/13, Train Loss: 0.5531
Epoch [12/250], Progress: 8/13, Train Loss: 0.1325
Epoch [12/250], Progress: 9/13, Train Loss: 0.0245
Epoch [12/250], Progress: 10/13, Train Loss: 0.0750
Epoch [12/250], Progress: 11/13, Train Loss: 0.1024
Epoch [12/250], Progress: 12/13, Train Loss: 0.0554
Epoch [12/250], Progress: 13/13, Train Loss: 0.0235
Epoch [12/250], Train Loss: 0.1345, Validation Loss: 0.0539

Epoch [13/250], Progress: 1/13, Train Loss: 0.0144
Epoch [13/250], Progress: 2/13, Train Loss: 0.0269
Epoch [13/250], Progress: 3/13, Train Loss: 0.2150
Epoch [13/250], Progress: 4/13, Train Loss: 0.2873
Epoch [13/250], Progress: 5/13, Train Loss: 0.2618
Epoch [13/250], Progress: 6/13, Train Loss: 0.0324
Epoch [13/250], Progress: 7/13, Train Loss: 0.6018
Epoch [13/250], Progress: 8/13, Train Loss: 0.1519
Epoch [13/250], Progress: 9/13, Train Loss: 0.0972
Epoch [13/250], Progress: 10/13, Train Loss: 0.1497
Epoch [13/250], Progress: 11/13, Train Loss: 0.2131
Epoch [13/250], Progress: 12/13, Train Loss: 0.3797
Epoch [13/250], Progress: 13/13, Train Loss: 0.0614
Epoch [13/250], Train Loss: 0.1917, Validation Loss: 0.0392

Epoch [14/250], Progress: 1/13, Train Loss: 0.0425
Epoch [14/250], Progress: 2/13, Train Loss: 0.1065
Epoch [14/250], Progress: 3/13, Train Loss: 0.1756
Epoch [14/250], Progress: 4/13, Train Loss: 0.1502
Epoch [14/250], Progress: 5/13, Train Loss: 0.0890
Epoch [14/250], Progress: 6/13, Train Loss: 0.7788
Epoch [14/250], Progress: 7/13, Train Loss: 0.0494
Epoch [14/250], Progress: 8/13, Train Loss: 0.2518
Epoch [14/250], Progress: 9/13, Train Loss: 0.1499
Epoch [14/250], Progress: 10/13, Train Loss: 0.0316
Epoch [14/250], Progress: 11/13, Train Loss: 0.0498
Epoch [14/250], Progress: 12/13, Train Loss: 0.0778
Epoch [14/250], Progress: 13/13, Train Loss: 0.0310
Epoch [14/250], Train Loss: 0.1526, Validation Loss: 0.0421

Epoch [15/250], Progress: 1/13, Train Loss: 0.1213
Epoch [15/250], Progress: 2/13, Train Loss: 0.3766
Epoch [15/250], Progress: 3/13, Train Loss: 0.4008
Epoch [15/250], Progress: 4/13, Train Loss: 0.0446
Epoch [15/250], Progress: 5/13, Train Loss: 0.2335
Epoch [15/250], Progress: 6/13, Train Loss: 0.0759
Epoch [15/250], Progress: 7/13, Train Loss: 0.0488
Epoch [15/250], Progress: 8/13, Train Loss: 0.1933
Epoch [15/250], Progress: 9/13, Train Loss: 0.0676
Epoch [15/250], Progress: 10/13, Train Loss: 0.0638
Epoch [15/250], Progress: 11/13, Train Loss: 0.3708
Epoch [15/250], Progress: 12/13, Train Loss: 0.1180
Epoch [15/250], Progress: 13/13, Train Loss: 2.2396
Epoch [15/250], Train Loss: 0.3350, Validation Loss: 0.0431

Epoch [16/250], Progress: 1/13, Train Loss: 0.5665
Epoch [16/250], Progress: 2/13, Train Loss: 0.1693
Epoch [16/250], Progress: 3/13, Train Loss: 0.0419
Epoch [16/250], Progress: 4/13, Train Loss: 0.6579
Epoch [16/250], Progress: 5/13, Train Loss: 0.0886
Epoch [16/250], Progress: 6/13, Train Loss: 0.3502
Epoch [16/250], Progress: 7/13, Train Loss: 0.0857
Epoch [16/250], Progress: 8/13, Train Loss: 0.1070
Epoch [16/250], Progress: 9/13, Train Loss: 0.1055
Epoch [16/250], Progress: 10/13, Train Loss: 0.0685
Epoch [16/250], Progress: 11/13, Train Loss: 0.3788
Epoch [16/250], Progress: 12/13, Train Loss: 0.0988
Epoch [16/250], Progress: 13/13, Train Loss: 0.0290
Epoch [16/250], Train Loss: 0.2114, Validation Loss: 0.0554

Epoch [17/250], Progress: 1/13, Train Loss: 0.0249
Epoch [17/250], Progress: 2/13, Train Loss: 0.0478
Epoch [17/250], Progress: 3/13, Train Loss: 0.0253
Epoch [17/250], Progress: 4/13, Train Loss: 0.1633
Epoch [17/250], Progress: 5/13, Train Loss: 0.1602
Epoch [17/250], Progress: 6/13, Train Loss: 0.0929
Epoch [17/250], Progress: 7/13, Train Loss: 0.0231
Epoch [17/250], Progress: 8/13, Train Loss: 0.0381
Epoch [17/250], Progress: 9/13, Train Loss: 0.2063
Epoch [17/250], Progress: 10/13, Train Loss: 0.0665
Epoch [17/250], Progress: 11/13, Train Loss: 0.1835
Epoch [17/250], Progress: 12/13, Train Loss: 0.0340
Epoch [17/250], Progress: 13/13, Train Loss: 0.1632
Epoch [17/250], Train Loss: 0.0945, Validation Loss: 0.0403

Epoch [18/250], Progress: 1/13, Train Loss: 0.1763
Epoch [18/250], Progress: 2/13, Train Loss: 0.0632
Epoch [18/250], Progress: 3/13, Train Loss: 0.0048
Epoch [18/250], Progress: 4/13, Train Loss: 0.0567
Epoch [18/250], Progress: 5/13, Train Loss: 0.0456
Epoch [18/250], Progress: 6/13, Train Loss: 0.0598
Epoch [18/250], Progress: 7/13, Train Loss: 0.1303
Epoch [18/250], Progress: 8/13, Train Loss: 0.2955
Epoch [18/250], Progress: 9/13, Train Loss: 0.0572
Epoch [18/250], Progress: 10/13, Train Loss: 0.1452
Epoch [18/250], Progress: 11/13, Train Loss: 0.3478
Epoch [18/250], Progress: 12/13, Train Loss: 0.0488
Epoch [18/250], Progress: 13/13, Train Loss: 0.0211
Epoch [18/250], Train Loss: 0.1117, Validation Loss: 0.0331

Epoch [19/250], Progress: 1/13, Train Loss: 0.1618
Epoch [19/250], Progress: 2/13, Train Loss: 0.0451
Epoch [19/250], Progress: 3/13, Train Loss: 0.4264
Epoch [19/250], Progress: 4/13, Train Loss: 0.3749
Epoch [19/250], Progress: 5/13, Train Loss: 0.0157
Epoch [19/250], Progress: 6/13, Train Loss: 1.0872
Epoch [19/250], Progress: 7/13, Train Loss: 0.0395
Epoch [19/250], Progress: 8/13, Train Loss: 0.2471
Epoch [19/250], Progress: 9/13, Train Loss: 0.0256
Epoch [19/250], Progress: 10/13, Train Loss: 0.0315
Epoch [19/250], Progress: 11/13, Train Loss: 0.0304
Epoch [19/250], Progress: 12/13, Train Loss: 0.1276
Epoch [19/250], Progress: 13/13, Train Loss: 0.1890
Epoch [19/250], Train Loss: 0.2155, Validation Loss: 0.0320

Epoch [20/250], Progress: 1/13, Train Loss: 0.0414
Epoch [20/250], Progress: 2/13, Train Loss: 0.0502
Epoch [20/250], Progress: 3/13, Train Loss: 0.0321
Epoch [20/250], Progress: 4/13, Train Loss: 0.3140
Epoch [20/250], Progress: 5/13, Train Loss: 0.0661
Epoch [20/250], Progress: 6/13, Train Loss: 0.1603
Epoch [20/250], Progress: 7/13, Train Loss: 0.0309
Epoch [20/250], Progress: 8/13, Train Loss: 0.5737
Epoch [20/250], Progress: 9/13, Train Loss: 0.0325
Epoch [20/250], Progress: 10/13, Train Loss: 0.2991
Epoch [20/250], Progress: 11/13, Train Loss: 0.0052
Epoch [20/250], Progress: 12/13, Train Loss: 0.1207
Epoch [20/250], Progress: 13/13, Train Loss: 0.0961
Epoch [20/250], Train Loss: 0.1402, Validation Loss: 0.0256

Epoch [21/250], Progress: 1/13, Train Loss: 0.0882
Epoch [21/250], Progress: 2/13, Train Loss: 0.0296
Epoch [21/250], Progress: 3/13, Train Loss: 0.1794
Epoch [21/250], Progress: 4/13, Train Loss: 0.0164
Epoch [21/250], Progress: 5/13, Train Loss: 0.0931
Epoch [21/250], Progress: 6/13, Train Loss: 0.0651
Epoch [21/250], Progress: 7/13, Train Loss: 0.1682
Epoch [21/250], Progress: 8/13, Train Loss: 0.0098
Epoch [21/250], Progress: 9/13, Train Loss: 0.0485
Epoch [21/250], Progress: 10/13, Train Loss: 0.0200
Epoch [21/250], Progress: 11/13, Train Loss: 0.0034
Epoch [21/250], Progress: 12/13, Train Loss: 0.0939
Epoch [21/250], Progress: 13/13, Train Loss: 0.0877
Epoch [21/250], Train Loss: 0.0695, Validation Loss: 0.0233

Epoch [22/250], Progress: 1/13, Train Loss: 0.0757
Epoch [22/250], Progress: 2/13, Train Loss: 0.0195
Epoch [22/250], Progress: 3/13, Train Loss: 0.0383
Epoch [22/250], Progress: 4/13, Train Loss: 0.0129
Epoch [22/250], Progress: 5/13, Train Loss: 0.0769
Epoch [22/250], Progress: 6/13, Train Loss: 0.2045
Epoch [22/250], Progress: 7/13, Train Loss: 0.0980
Epoch [22/250], Progress: 8/13, Train Loss: 0.6032
Epoch [22/250], Progress: 9/13, Train Loss: 0.0507
Epoch [22/250], Progress: 10/13, Train Loss: 0.1082
Epoch [22/250], Progress: 11/13, Train Loss: 0.0861
Epoch [22/250], Progress: 12/13, Train Loss: 0.0993
Epoch [22/250], Progress: 13/13, Train Loss: 0.0206
Epoch [22/250], Train Loss: 0.1149, Validation Loss: 0.0217

Epoch [23/250], Progress: 1/13, Train Loss: 0.0536
Epoch [23/250], Progress: 2/13, Train Loss: 0.0310
Epoch [23/250], Progress: 3/13, Train Loss: 0.2521
Epoch [23/250], Progress: 4/13, Train Loss: 0.0770
Epoch [23/250], Progress: 5/13, Train Loss: 0.0976
Epoch [23/250], Progress: 6/13, Train Loss: 0.1658
Epoch [23/250], Progress: 7/13, Train Loss: 0.0399
Epoch [23/250], Progress: 8/13, Train Loss: 0.0020
Epoch [23/250], Progress: 9/13, Train Loss: 0.1402
Epoch [23/250], Progress: 10/13, Train Loss: 0.0172
Epoch [23/250], Progress: 11/13, Train Loss: 0.1008
Epoch [23/250], Progress: 12/13, Train Loss: 0.0181
Epoch [23/250], Progress: 13/13, Train Loss: 0.1673
Epoch [23/250], Train Loss: 0.0894, Validation Loss: 0.0213

Epoch [24/250], Progress: 1/13, Train Loss: 0.0505
Epoch [24/250], Progress: 2/13, Train Loss: 0.0359
Epoch [24/250], Progress: 3/13, Train Loss: 0.0543
Epoch [24/250], Progress: 4/13, Train Loss: 0.1896
Epoch [24/250], Progress: 5/13, Train Loss: 0.0673
Epoch [24/250], Progress: 6/13, Train Loss: 0.0138
Epoch [24/250], Progress: 7/13, Train Loss: 0.0342
Epoch [24/250], Progress: 8/13, Train Loss: 0.1102
Epoch [24/250], Progress: 9/13, Train Loss: 0.1504
Epoch [24/250], Progress: 10/13, Train Loss: 0.0460
Epoch [24/250], Progress: 11/13, Train Loss: 0.0332
Epoch [24/250], Progress: 12/13, Train Loss: 0.0027
Epoch [24/250], Progress: 13/13, Train Loss: 0.0662
Epoch [24/250], Train Loss: 0.0657, Validation Loss: 0.0220

Epoch [25/250], Progress: 1/13, Train Loss: 0.0058
Epoch [25/250], Progress: 2/13, Train Loss: 0.0179
Epoch [25/250], Progress: 3/13, Train Loss: 0.1908
Epoch [25/250], Progress: 4/13, Train Loss: 0.0285
Epoch [25/250], Progress: 5/13, Train Loss: 0.0335
Epoch [25/250], Progress: 6/13, Train Loss: 0.0870
Epoch [25/250], Progress: 7/13, Train Loss: 0.4462
Epoch [25/250], Progress: 8/13, Train Loss: 0.0177
Epoch [25/250], Progress: 9/13, Train Loss: 0.1585
Epoch [25/250], Progress: 10/13, Train Loss: 0.0457
Epoch [25/250], Progress: 11/13, Train Loss: 0.0248
Epoch [25/250], Progress: 12/13, Train Loss: 0.0619
Epoch [25/250], Progress: 13/13, Train Loss: 0.0336
Epoch [25/250], Train Loss: 0.0886, Validation Loss: 0.0225

Epoch [26/250], Progress: 1/13, Train Loss: 0.1068
Epoch [26/250], Progress: 2/13, Train Loss: 0.0861
Epoch [26/250], Progress: 3/13, Train Loss: 0.0410
Epoch [26/250], Progress: 4/13, Train Loss: 0.0698
Epoch [26/250], Progress: 5/13, Train Loss: 0.1116
Epoch [26/250], Progress: 6/13, Train Loss: 0.0660
Epoch [26/250], Progress: 7/13, Train Loss: 0.0811
Epoch [26/250], Progress: 8/13, Train Loss: 0.1442
Epoch [26/250], Progress: 9/13, Train Loss: 0.0595
Epoch [26/250], Progress: 10/13, Train Loss: 0.0114
Epoch [26/250], Progress: 11/13, Train Loss: 0.0430
Epoch [26/250], Progress: 12/13, Train Loss: 0.0715
Epoch [26/250], Progress: 13/13, Train Loss: 0.5798
Epoch [26/250], Train Loss: 0.1132, Validation Loss: 0.0194

Epoch [27/250], Progress: 1/13, Train Loss: 0.0728
Epoch [27/250], Progress: 2/13, Train Loss: 0.0721
Epoch [27/250], Progress: 3/13, Train Loss: 0.0125
