arg:  ['/var/spool/slurm/d/job09146/slurm_script', 'age', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
####### Left out ==>  0  #######
batch_size = 4 subsample_size = 8000
(1, 49493, 3)
train num batches 13
val num batches 1
*************** Using pretrained ***************
Epoch [1/250], Train Loss: 2.1694
Epoch [2/250], Train Loss: 1.6161
Epoch [3/250], Train Loss: 0.8400
Epoch [4/250], Train Loss: 0.8850
Epoch [5/250], Train Loss: 0.3571
Epoch [6/250], Train Loss: 0.4055
Epoch [7/250], Train Loss: 0.3305
Epoch [8/250], Train Loss: 0.2772
Epoch [9/250], Train Loss: 0.3780
Epoch [10/250], Train Loss: 0.2296
Epoch [11/250], Train Loss: 0.2563
Epoch [12/250], Train Loss: 0.2221
Epoch [13/250], Train Loss: 0.3822
Epoch [14/250], Train Loss: 0.2579
Epoch [15/250], Train Loss: 0.2138
Epoch [16/250], Train Loss: 0.3394
Epoch [17/250], Train Loss: 0.1731
Epoch [18/250], Train Loss: 0.1696
Epoch [19/250], Train Loss: 0.1939
Epoch [20/250], Train Loss: 0.1532
Epoch [21/250], Train Loss: 0.0813
Epoch [22/250], Train Loss: 0.1202
Epoch [23/250], Train Loss: 0.3165
Epoch [24/250], Train Loss: 0.1717
Epoch [25/250], Train Loss: 0.1489
Epoch [26/250], Train Loss: 0.1138
Epoch [27/250], Train Loss: 0.1776
Epoch [28/250], Train Loss: 0.1343
Epoch [29/250], Train Loss: 0.1315
Epoch [30/250], Train Loss: 0.1098
Epoch [31/250], Train Loss: 0.1037
Epoch [32/250], Train Loss: 0.1056
Epoch [33/250], Train Loss: 0.1588
Epoch [34/250], Train Loss: 0.0887
Epoch [35/250], Train Loss: 0.0648
Epoch [36/250], Train Loss: 0.0923
Epoch [37/250], Train Loss: 0.1582
Epoch [38/250], Train Loss: 0.0875
Epoch [39/250], Train Loss: 0.0810
Epoch [40/250], Train Loss: 0.1287
Epoch [41/250], Train Loss: 0.0962
Epoch [42/250], Train Loss: 0.1041
Epoch [43/250], Train Loss: 0.0855
Epoch [44/250], Train Loss: 0.1037
Epoch [45/250], Train Loss: 0.0770
Epoch [46/250], Train Loss: 0.1251
Epoch [47/250], Train Loss: 0.0350
Epoch [48/250], Train Loss: 0.0473
Epoch [49/250], Train Loss: 0.0827
Epoch [50/250], Train Loss: 0.0844
Epoch [51/250], Train Loss: 0.1158
Epoch [52/250], Train Loss: 0.0623
Epoch [53/250], Train Loss: 0.0885
Epoch [54/250], Train Loss: 0.0718
Epoch [55/250], Train Loss: 0.0626
Epoch [56/250], Train Loss: 0.1043
Epoch [57/250], Train Loss: 0.0580
Epoch [58/250], Train Loss: 0.0602
Epoch [59/250], Train Loss: 0.0742
Epoch [60/250], Train Loss: 0.0839
Epoch [61/250], Train Loss: 0.0882
Epoch [62/250], Train Loss: 0.0578
Epoch [63/250], Train Loss: 0.0551
Epoch [64/250], Train Loss: 0.0304
Epoch [65/250], Train Loss: 0.0425
Epoch [66/250], Train Loss: 0.0527
Epoch [67/250], Train Loss: 0.0601
Epoch [68/250], Train Loss: 0.0718
Epoch [69/250], Train Loss: 0.0508
Epoch [70/250], Train Loss: 0.0409
Epoch [71/250], Train Loss: 0.0495
Epoch [72/250], Train Loss: 0.0372
Epoch [73/250], Train Loss: 0.0594
Epoch [74/250], Train Loss: 0.0427
Epoch [75/250], Train Loss: 0.0393
Epoch [76/250], Train Loss: 0.0525
Epoch [77/250], Train Loss: 0.0433
Epoch [78/250], Train Loss: 0.0508
Epoch [79/250], Train Loss: 0.0650
Epoch [80/250], Train Loss: 0.0305
Epoch [81/250], Train Loss: 0.0577
Epoch [82/250], Train Loss: 0.0433
Epoch [83/250], Train Loss: 0.0426
Epoch [84/250], Train Loss: 0.0481
Epoch [85/250], Train Loss: 0.0599
Epoch [86/250], Train Loss: 0.0540
Epoch [87/250], Train Loss: 0.0348
Epoch [88/250], Train Loss: 0.0516
Epoch [89/250], Train Loss: 0.0544
Epoch [90/250], Train Loss: 0.0427
Epoch [91/250], Train Loss: 0.0236
Epoch [92/250], Train Loss: 0.0403
Epoch [93/250], Train Loss: 0.0371
Epoch [94/250], Train Loss: 0.0470
Epoch [95/250], Train Loss: 0.1479
Epoch [96/250], Train Loss: 0.0413
Epoch [97/250], Train Loss: 0.0412
Epoch [98/250], Train Loss: 0.0573
Epoch [99/250], Train Loss: 0.0625
Epoch [100/250], Train Loss: 0.0541
Epoch [101/250], Train Loss: 0.0481
Epoch [102/250], Train Loss: 0.0541
Epoch [103/250], Train Loss: 0.0478
Epoch [104/250], Train Loss: 0.0373
Epoch [105/250], Train Loss: 0.0298
Epoch [106/250], Train Loss: 0.0305
Epoch [107/250], Train Loss: 0.0480
Epoch [108/250], Train Loss: 0.0358
Epoch [109/250], Train Loss: 0.0316
Epoch [110/250], Train Loss: 0.0228
Epoch [111/250], Train Loss: 0.0386
Epoch [112/250], Train Loss: 0.0350
Epoch [113/250], Train Loss: 0.0397
Epoch [114/250], Train Loss: 0.0421
Epoch [115/250], Train Loss: 0.0503
Epoch [116/250], Train Loss: 0.0267
Epoch [117/250], Train Loss: 0.0433
Epoch [118/250], Train Loss: 0.0375
Epoch [119/250], Train Loss: 0.0307
Epoch [120/250], Train Loss: 0.0360
Epoch [121/250], Train Loss: 0.0256
Epoch [122/250], Train Loss: 0.0260
Epoch [123/250], Train Loss: 0.0396
Epoch [124/250], Train Loss: 0.0572
Epoch [125/250], Train Loss: 0.0568
Epoch [126/250], Train Loss: 0.0469
Epoch [127/250], Train Loss: 0.0375
Epoch [128/250], Train Loss: 0.0442
Epoch [129/250], Train Loss: 0.0384
Epoch [130/250], Train Loss: 0.0325
Epoch [131/250], Train Loss: 0.0374
Epoch [132/250], Train Loss: 0.0440
Epoch [133/250], Train Loss: 0.0297
Epoch [134/250], Train Loss: 0.0375
Epoch [135/250], Train Loss: 0.0254
Epoch [136/250], Train Loss: 0.0358
Epoch [137/250], Train Loss: 0.0339
Epoch [138/250], Train Loss: 0.0390
Epoch [139/250], Train Loss: 0.0287
Epoch [140/250], Train Loss: 0.0344
Epoch [141/250], Train Loss: 0.0320
Epoch [142/250], Train Loss: 0.0287
Epoch [143/250], Train Loss: 0.0302
Epoch [144/250], Train Loss: 0.0319
Epoch [145/250], Train Loss: 0.0395
Epoch [146/250], Train Loss: 0.0346
Epoch [147/250], Train Loss: 0.0360
Epoch [148/250], Train Loss: 0.0391
Epoch [149/250], Train Loss: 0.0429
Epoch [150/250], Train Loss: 0.0382
Epoch [151/250], Train Loss: 0.0342
Epoch [152/250], Train Loss: 0.0332
Epoch [153/250], Train Loss: 0.0356
Epoch [154/250], Train Loss: 0.0715
Epoch [155/250], Train Loss: 0.0291
Epoch [156/250], Train Loss: 0.0303
Epoch [157/250], Train Loss: 0.0335
Epoch [158/250], Train Loss: 0.0440
