arg:  ['/var/spool/slurm/d/job09145/slurm_script', 'age', 'ContrastiveLearning_Model/saved_models/files99/NewRunCorrected/masked_encoder_64_16_128_3_0.05']
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
/home/dsk2v/PointCloud/Data/3dbsf_txt
The minimum number of lines among all files: 49493
The maximum number of lines among all files: 63914
/home/dsk2v/PointCloud/BodyScan/FourthDraftWithPartialMetaData/DataLoader/../../../Data/3dbsf_txt/
['0024rs22514', 'PSYPOOLS1701015', '1010 f14 01 009', '0021rs22514', 'PSYPOOLS1701021', 'PSYPOOLS1701024', '0016rs22514', '0023rs22514', '0036rs22514', '1010 f14 01 015', 'PSYPOOLS1701013', '0019rs22514', '006rs22514', '0022rs22514', 'PSYPOOLS1701035', '0038rs22514', 'PSYPOOLS1701004', '1010 f14 01 012', 'PSYPOOLS1701022', 'PSYPOOL51701003', '0031rs22514', '0025rs22514', '1010 f14 01 008', 'PSYPOOLS1701027', '0037rs22514', 'PSYPOOLS1701049', '007rs22514', '1010 f14 01 011', 'PSYPOOLS1701087', 'PSYPOOLS1701026', '1010 f14 01 020', '004rs22514', '0011rs22514', 'PSYPOOLS1701002', '0027rs22514', '1010 f14 01 019', 'PSYPOOLS1701018', '0012rs22514', 'PSYPOOLS1701012', '0028rs22514', 'PSYPOOLS1701031', 'PSYPOOLS1701009', '0034rs22514', 'PSYPOOLS1701055', 'PSYPOOLS1701029', 'PSYPOOLS1701036', 'PSYPOOLS1701028', '003rs22514', '1010 f14 01 006', 'PSYPOOLS17', 'PSYPOOLS1701011', '0026rs22514', '1010 f14 01 016', '0035rs22514', '0032rs22514', '002rs22514', '1010 f14 01 013', 'PSYPOOLS1701008', 'PSYPOOLS1701014', '0015rs22514', '1010 f14 01 010', 'PSYPOOLS1701054', 'PSYPOOLS1701006', '0040rs22514', '0042rs22514', 'PSYPOOLS1701017', 'PSYPOOLS1701005', '1010 f14 01 005', '0041rs22514', 'psy pool s17 01 001', '0030rs22514', 'PSYPOOLS1701037', '0014rs22514', '1010 f14 01 001', '1010 f14 01 002', 'PSYPOOLS1701030', '005rs22514', '0020rs22514', 'PSYPOOLS1701016', '0018rs22514', 'PSYPOOLS1701025', '0013rs22514', '0010rs22514', '1010 f14 01 017', '1010 f14 01 004', '0017rs22514', '008rs22514', '0039rs22514', '1010 f14 01 018', '009rs22514', '1010 f14 01 014', '1010 f14 01 003', '1010 f14 01 007', 'PSYPOOLS1701023', 'PSYPOOLS1701048', '0029rs22514']
####### Left out ==>  0  #######
batch_size = 4 subsample_size = 8000
(1, 49493, 3)
train num batches 13
val num batches 1
*************** Using pretrained ***************
Epoch [1/250], Train Loss: 1.3121
Epoch [2/250], Train Loss: 0.7608
Epoch [3/250], Train Loss: 0.4554
Epoch [4/250], Train Loss: 0.5019
Epoch [5/250], Train Loss: 0.3274
Epoch [6/250], Train Loss: 0.2762
Epoch [7/250], Train Loss: 0.4162
Epoch [8/250], Train Loss: 0.1589
Epoch [9/250], Train Loss: 0.2036
Epoch [10/250], Train Loss: 0.1922
Epoch [11/250], Train Loss: 0.2619
Epoch [12/250], Train Loss: 0.1704
Epoch [13/250], Train Loss: 0.1769
Epoch [14/250], Train Loss: 0.2939
Epoch [15/250], Train Loss: 0.1611
Epoch [16/250], Train Loss: 0.1643
Epoch [17/250], Train Loss: 0.1742
Epoch [18/250], Train Loss: 0.1137
Epoch [19/250], Train Loss: 0.0840
Epoch [20/250], Train Loss: 0.0713
Epoch [21/250], Train Loss: 0.0661
Epoch [22/250], Train Loss: 0.0608
Epoch [23/250], Train Loss: 0.0947
Epoch [24/250], Train Loss: 0.0604
Epoch [25/250], Train Loss: 0.0749
Epoch [26/250], Train Loss: 0.0480
Epoch [27/250], Train Loss: 0.0846
Epoch [28/250], Train Loss: 0.1013
Epoch [29/250], Train Loss: 0.1147
Epoch [30/250], Train Loss: 0.0825
Epoch [31/250], Train Loss: 0.0995
Epoch [32/250], Train Loss: 0.0713
Epoch [33/250], Train Loss: 0.0790
Epoch [34/250], Train Loss: 0.0568
Epoch [35/250], Train Loss: 0.0781
Epoch [36/250], Train Loss: 0.0549
Epoch [37/250], Train Loss: 0.0613
Epoch [38/250], Train Loss: 0.0697
Epoch [39/250], Train Loss: 0.0524
Epoch [40/250], Train Loss: 0.1175
Epoch [41/250], Train Loss: 0.0609
Epoch [42/250], Train Loss: 0.0636
Epoch [43/250], Train Loss: 0.0496
Epoch [44/250], Train Loss: 0.0622
Epoch [45/250], Train Loss: 0.0735
Epoch [46/250], Train Loss: 0.0501
Epoch [47/250], Train Loss: 0.0497
Epoch [48/250], Train Loss: 0.0496
Epoch [49/250], Train Loss: 0.0442
Epoch [50/250], Train Loss: 0.0497
Epoch [51/250], Train Loss: 0.0481
Epoch [52/250], Train Loss: 0.0402
Epoch [53/250], Train Loss: 0.0462
Epoch [54/250], Train Loss: 0.0541
Epoch [55/250], Train Loss: 0.0423
Epoch [56/250], Train Loss: 0.0463
Epoch [57/250], Train Loss: 0.0510
Epoch [58/250], Train Loss: 0.0412
Epoch [59/250], Train Loss: 0.0393
Epoch [60/250], Train Loss: 0.0478
Epoch [61/250], Train Loss: 0.0446
Epoch [62/250], Train Loss: 0.0420
Epoch [63/250], Train Loss: 0.0397
Epoch [64/250], Train Loss: 0.0954
Epoch [65/250], Train Loss: 0.0343
Epoch [66/250], Train Loss: 0.0299
Epoch [67/250], Train Loss: 0.0479
Epoch [68/250], Train Loss: 0.0399
Epoch [69/250], Train Loss: 0.0439
Epoch [70/250], Train Loss: 0.0373
Epoch [71/250], Train Loss: 0.0385
Epoch [72/250], Train Loss: 0.0505
Epoch [73/250], Train Loss: 0.0383
Epoch [74/250], Train Loss: 0.0355
Epoch [75/250], Train Loss: 0.0393
Epoch [76/250], Train Loss: 0.0454
Epoch [77/250], Train Loss: 0.0374
Epoch [78/250], Train Loss: 0.0404
Epoch [79/250], Train Loss: 0.0374
Epoch [80/250], Train Loss: 0.0403
Epoch [81/250], Train Loss: 0.0416
Epoch [82/250], Train Loss: 0.0396
Epoch [83/250], Train Loss: 0.0367
Epoch [84/250], Train Loss: 0.0195
Epoch [85/250], Train Loss: 0.0384
Epoch [86/250], Train Loss: 0.0341
Epoch [87/250], Train Loss: 0.0548
Epoch [88/250], Train Loss: 0.0450
Epoch [89/250], Train Loss: 0.0340
Epoch [90/250], Train Loss: 0.0262
Epoch [91/250], Train Loss: 0.0350
Epoch [92/250], Train Loss: 0.0270
Epoch [93/250], Train Loss: 0.0397
Epoch [94/250], Train Loss: 0.0365
Epoch [95/250], Train Loss: 0.0324
Epoch [96/250], Train Loss: 0.0384
Epoch [97/250], Train Loss: 0.0330
Epoch [98/250], Train Loss: 0.0354
Epoch [99/250], Train Loss: 0.0577
Epoch [100/250], Train Loss: 0.0294
Epoch [101/250], Train Loss: 0.0278
Epoch [102/250], Train Loss: 0.0398
Epoch [103/250], Train Loss: 0.0383
Epoch [104/250], Train Loss: 0.0518
Epoch [105/250], Train Loss: 0.0483
Epoch [106/250], Train Loss: 0.0436
Epoch [107/250], Train Loss: 0.0460
Epoch [108/250], Train Loss: 0.0345
Epoch [109/250], Train Loss: 0.0414
Epoch [110/250], Train Loss: 0.0243
Epoch [111/250], Train Loss: 0.0387
Epoch [112/250], Train Loss: 0.0345
Epoch [113/250], Train Loss: 0.0403
